Product Id, Sku, Name, Description, Short Description, Manufacturer, Create At, Updated At, Price, Meta Title
92075,"DIOR4121141-01-25/26 (UK 8/8.5)","White branded bee socks-25/26 (UK 8/8.5)","<p><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a> white socks with ribbed trim, branded bee logo and 'Dior Made in France' on sole. Made from 70% cotton, 29% polyamide, 1% elastane. Machine wash at 30 degrees.</p>
<p>When it comes to basics, no one does it better than <strong><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a></strong>. Your little one will buzz with delight at the sleek style and absolute luxury of these socks. If you like these, why not try the <a href=""/boys/products/basics/pack-of-two-white-boxers-with-coloured-waistband.html""><strong>D&amp;G Junior pack of two white boxers with coloured waistband</strong></a> or <a href=""/boys/products/basics/pack-of-three-green-and-blue-socks.html""><strong>Lacoste pack of three green and blue socks</strong></a>.</p>",DIOR4121141-01,876,"2012-02-02 12:25:57","2012-02-02 12:25:57",32.0000,"Dior boys white branded bee socks"
92076,MAY-4110516-04,"Off-White Tee with Goose Print and Red Leggings","<p><a href=""/designers/m-designers/mayoral.html"">Mayoral</a> set features an off white short sleeve t-shirt with a frill neckline, red trim and a goose print with bow detail and frill. Additionally this tee features a logo and popper fastenings at the reverse. This set also includes a pair of red leggings with white squares and an elasticated waist. Made from 90% cotton, 10% elastane. Machine wash at 30 degrees.</p>
<p>This super cute t-shirt and leggings set from <a href=""/designers/m-designers/mayoral.html""><strong>Mayoral</strong></a> would make a great addition to any little girl's wardrobe. The fabulous goose print and frill detail combine with the bold red hue to create a stand out combination which will ensure your little one beaming with pride. To complete the look team with these <a href=""/babies/products/shoes-1/patent-white-mary-janes-with-corsage.html""><strong>Naturino patent white Mary-Janes with corsage </strong></a>and this <a href=""/babies/products/cardigans-sweaters/red-cropped-cardigan.html""><strong>Mayoral red cropped cardigan</strong></a>.</p>",MAY-4110516-04,66,"2012-02-02 12:26:00","2012-02-03 17:51:58",26.0000,"Mayoral Baby Girls Off-White Tee with Goose Print and Red Leggings "
92077,"DIOR4121141-01-27/28 (UK 9/10)","White branded bee socks-27/28 (UK 9/10)","<p><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a> white socks with ribbed trim, branded bee logo and 'Dior Made in France' on sole. Made from 70% cotton, 29% polyamide, 1% elastane. Machine wash at 30 degrees.</p>
<p>When it comes to basics, no one does it better than <strong><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a></strong>. Your little one will buzz with delight at the sleek style and absolute luxury of these socks. If you like these, why not try the <a href=""/boys/products/basics/pack-of-two-white-boxers-with-coloured-waistband.html""><strong>D&amp;G Junior pack of two white boxers with coloured waistband</strong></a> or <a href=""/boys/products/basics/pack-of-three-green-and-blue-socks.html""><strong>Lacoste pack of three green and blue socks</strong></a>.</p>",DIOR4121141-01,876,"2012-02-02 12:26:16","2012-02-02 12:26:16",32.0000,"Dior boys white branded bee socks"
92078,"DIOR4121141-01-29/30 (UK 11/12)","White branded bee socks-29/30 (UK 11/12)","<p><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a> white socks with ribbed trim, branded bee logo and 'Dior Made in France' on sole. Made from 70% cotton, 29% polyamide, 1% elastane. Machine wash at 30 degrees.</p>
<p>When it comes to basics, no one does it better than <strong><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a></strong>. Your little one will buzz with delight at the sleek style and absolute luxury of these socks. If you like these, why not try the <a href=""/boys/products/basics/pack-of-two-white-boxers-with-coloured-waistband.html""><strong>D&amp;G Junior pack of two white boxers with coloured waistband</strong></a> or <a href=""/boys/products/basics/pack-of-three-green-and-blue-socks.html""><strong>Lacoste pack of three green and blue socks</strong></a>.</p>",DIOR4121141-01,876,"2012-02-02 12:26:32","2012-02-02 12:26:32",32.0000,"Dior boys white branded bee socks"
92079,"DIOR4121141-01-31/32 (UK 12,5/13)","White branded bee socks-31/32 (UK 12,5/13)","<p><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a> white socks with ribbed trim, branded bee logo and 'Dior Made in France' on sole. Made from 70% cotton, 29% polyamide, 1% elastane. Machine wash at 30 degrees.</p>
<p>When it comes to basics, no one does it better than <strong><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a></strong>. Your little one will buzz with delight at the sleek style and absolute luxury of these socks. If you like these, why not try the <a href=""/boys/products/basics/pack-of-two-white-boxers-with-coloured-waistband.html""><strong>D&amp;G Junior pack of two white boxers with coloured waistband</strong></a> or <a href=""/boys/products/basics/pack-of-three-green-and-blue-socks.html""><strong>Lacoste pack of three green and blue socks</strong></a>.</p>",DIOR4121141-01,876,"2012-02-02 12:27:10","2012-02-02 12:27:10",32.0000,"Dior boys white branded bee socks"
92080,"DIOR4121141-01-33/34 (UK 1/2)","White branded bee socks-33/34 (UK 1/2)","<p><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a> white socks with ribbed trim, branded bee logo and 'Dior Made in France' on sole. Made from 70% cotton, 29% polyamide, 1% elastane. Machine wash at 30 degrees.</p>
<p>When it comes to basics, no one does it better than <strong><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a></strong>. Your little one will buzz with delight at the sleek style and absolute luxury of these socks. If you like these, why not try the <a href=""/boys/products/basics/pack-of-two-white-boxers-with-coloured-waistband.html""><strong>D&amp;G Junior pack of two white boxers with coloured waistband</strong></a> or <a href=""/boys/products/basics/pack-of-three-green-and-blue-socks.html""><strong>Lacoste pack of three green and blue socks</strong></a>.</p>",DIOR4121141-01,876,"2012-02-02 12:27:24","2012-02-02 12:27:24",32.0000,"Dior boys white branded bee socks"
92081,"DIOR4121141-01-35/36 (UK 2,5/3)","White branded bee socks-35/36 (UK 2,5/3)","<p><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a> white socks with ribbed trim, branded bee logo and 'Dior Made in France' on sole. Made from 70% cotton, 29% polyamide, 1% elastane. Machine wash at 30 degrees.</p>
<p>When it comes to basics, no one does it better than <strong><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a></strong>. Your little one will buzz with delight at the sleek style and absolute luxury of these socks. If you like these, why not try the <a href=""/boys/products/basics/pack-of-two-white-boxers-with-coloured-waistband.html""><strong>D&amp;G Junior pack of two white boxers with coloured waistband</strong></a> or <a href=""/boys/products/basics/pack-of-three-green-and-blue-socks.html""><strong>Lacoste pack of three green and blue socks</strong></a>.</p>",DIOR4121141-01,876,"2012-02-02 12:28:08","2012-02-02 12:28:08",32.0000,"Dior boys white branded bee socks"
92082,"MAY-4130931-04-2 years","Red Gingham Bikini-2 years","<p><a href=""/designers/m-designers/mayoral.html"">Mayoral</a> red gingham bikini top features a triangle halter strap with adjustable strap and clasp fastening at the reverse, alternate layered frill detailing with cherries print and a crocheted trim. The bottoms have the same gingham print with bow detailing at each hip, branding at the left hip and a cherries print and crocheted trim. Made from 90% polyamide and 10% elastane.</p>
<p>The red gingham check screams summer, and combined with this adorable bikini from <a href=""/designers/m-designers/mayoral.html""><strong>Mayoral</strong></a>, a perfect summer holiday is definitely on the cards. <span class=""en-desc"">Girlish and glam with just the right amount of country chic, your little angel will stand out as a budding fashionista when on that beach. If you are interested in this item, similar bikinis include <a href=""/girls/products/swimwear/red-heart-ruffle-bikini.html""><strong>Kate Mack / Biscotti Red Heart Ruffle Bikini</strong></a> and <a href=""/girls/products/swimwear/flower-print-bikini-set.html""><strong>Mayoral Flower Print Bikini Set </strong></a><br /></span></p>",MAY-4130931-04,66,"2012-02-02 12:34:44","2012-02-02 12:34:44",19.0000,"Mayoral Girls Red Gingham Bikini"
92083,"DIOR4121141-02-23/24 (UK 6/7)","Black branded bee socks-23/24 (UK 6/7)","<p><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a> black socks with ribbed trim, branded bee logo and 'Dior Made in France' on sole. Made from 70% cotton, 29% polyamide, 1% elastane. Machine wash at 30 degrees.</p>
<p>Wrap your little one's feet up warm and snug in these delicate <strong><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a></strong> socks. In these you can be certain your kid is really dressed in class from head-to-toe. If you like these, why not try the <a href=""/boys/products/basics/pack-of-two-white-boxers-with-coloured-waistband.html""><strong>D&amp;G Junior pack of two white boxers with coloured waistband</strong></a> or <a href=""/boys/products/basics/pack-of-three-green-and-blue-socks.html""><strong>Lacoste pack of three green and blue socks</strong></a>.</p>",DIOR4121141-02,876,"2012-02-02 12:34:46","2012-02-02 12:34:46",32.0000,"Dior boys Black branded bee socks"
92084,"MAY-4130931-04-3 years","Red Gingham Bikini-3 years","<p><a href=""/designers/m-designers/mayoral.html"">Mayoral</a> red gingham bikini top features a triangle halter strap with adjustable strap and clasp fastening at the reverse, alternate layered frill detailing with cherries print and a crocheted trim. The bottoms have the same gingham print with bow detailing at each hip, branding at the left hip and a cherries print and crocheted trim. Made from 90% polyamide and 10% elastane.</p>
<p>The red gingham check screams summer, and combined with this adorable bikini from <a href=""/designers/m-designers/mayoral.html""><strong>Mayoral</strong></a>, a perfect summer holiday is definitely on the cards. <span class=""en-desc"">Girlish and glam with just the right amount of country chic, your little angel will stand out as a budding fashionista when on that beach. If you are interested in this item, similar bikinis include <a href=""/girls/products/swimwear/red-heart-ruffle-bikini.html""><strong>Kate Mack / Biscotti Red Heart Ruffle Bikini</strong></a> and <a href=""/girls/products/swimwear/flower-print-bikini-set.html""><strong>Mayoral Flower Print Bikini Set </strong></a><br /></span></p>",MAY-4130931-04,66,"2012-02-02 12:34:51","2012-02-02 12:34:51",19.0000,"Mayoral Girls Red Gingham Bikini"
92085,"MAY-4130931-04-4 years","Red Gingham Bikini-4 years","<p><a href=""/designers/m-designers/mayoral.html"">Mayoral</a> red gingham bikini top features a triangle halter strap with adjustable strap and clasp fastening at the reverse, alternate layered frill detailing with cherries print and a crocheted trim. The bottoms have the same gingham print with bow detailing at each hip, branding at the left hip and a cherries print and crocheted trim. Made from 90% polyamide and 10% elastane.</p>
<p>The red gingham check screams summer, and combined with this adorable bikini from <a href=""/designers/m-designers/mayoral.html""><strong>Mayoral</strong></a>, a perfect summer holiday is definitely on the cards. <span class=""en-desc"">Girlish and glam with just the right amount of country chic, your little angel will stand out as a budding fashionista when on that beach. If you are interested in this item, similar bikinis include <a href=""/girls/products/swimwear/red-heart-ruffle-bikini.html""><strong>Kate Mack / Biscotti Red Heart Ruffle Bikini</strong></a> and <a href=""/girls/products/swimwear/flower-print-bikini-set.html""><strong>Mayoral Flower Print Bikini Set </strong></a><br /></span></p>",MAY-4130931-04,66,"2012-02-02 12:34:57","2012-02-02 12:34:57",19.0000,"Mayoral Girls Red Gingham Bikini"
92086,"MAY-4130931-04-5 years","Red Gingham Bikini-5 years","<p><a href=""/designers/m-designers/mayoral.html"">Mayoral</a> red gingham bikini top features a triangle halter strap with adjustable strap and clasp fastening at the reverse, alternate layered frill detailing with cherries print and a crocheted trim. The bottoms have the same gingham print with bow detailing at each hip, branding at the left hip and a cherries print and crocheted trim. Made from 90% polyamide and 10% elastane.</p>
<p>The red gingham check screams summer, and combined with this adorable bikini from <a href=""/designers/m-designers/mayoral.html""><strong>Mayoral</strong></a>, a perfect summer holiday is definitely on the cards. <span class=""en-desc"">Girlish and glam with just the right amount of country chic, your little angel will stand out as a budding fashionista when on that beach. If you are interested in this item, similar bikinis include <a href=""/girls/products/swimwear/red-heart-ruffle-bikini.html""><strong>Kate Mack / Biscotti Red Heart Ruffle Bikini</strong></a> and <a href=""/girls/products/swimwear/flower-print-bikini-set.html""><strong>Mayoral Flower Print Bikini Set </strong></a><br /></span></p>",MAY-4130931-04,66,"2012-02-02 12:35:03","2012-02-02 12:35:03",19.0000,"Mayoral Girls Red Gingham Bikini"
92087,"MAY-4130931-04-6  years","Red Gingham Bikini-6  years","<p><a href=""/designers/m-designers/mayoral.html"">Mayoral</a> red gingham bikini top features a triangle halter strap with adjustable strap and clasp fastening at the reverse, alternate layered frill detailing with cherries print and a crocheted trim. The bottoms have the same gingham print with bow detailing at each hip, branding at the left hip and a cherries print and crocheted trim. Made from 90% polyamide and 10% elastane.</p>
<p>The red gingham check screams summer, and combined with this adorable bikini from <a href=""/designers/m-designers/mayoral.html""><strong>Mayoral</strong></a>, a perfect summer holiday is definitely on the cards. <span class=""en-desc"">Girlish and glam with just the right amount of country chic, your little angel will stand out as a budding fashionista when on that beach. If you are interested in this item, similar bikinis include <a href=""/girls/products/swimwear/red-heart-ruffle-bikini.html""><strong>Kate Mack / Biscotti Red Heart Ruffle Bikini</strong></a> and <a href=""/girls/products/swimwear/flower-print-bikini-set.html""><strong>Mayoral Flower Print Bikini Set </strong></a><br /></span></p>",MAY-4130931-04,66,"2012-02-02 12:35:10","2012-02-02 12:35:10",19.0000,"Mayoral Girls Red Gingham Bikini"
92088,"MAY-4130931-04-7 years","Red Gingham Bikini-7 years","<p><a href=""/designers/m-designers/mayoral.html"">Mayoral</a> red gingham bikini top features a triangle halter strap with adjustable strap and clasp fastening at the reverse, alternate layered frill detailing with cherries print and a crocheted trim. The bottoms have the same gingham print with bow detailing at each hip, branding at the left hip and a cherries print and crocheted trim. Made from 90% polyamide and 10% elastane.</p>
<p>The red gingham check screams summer, and combined with this adorable bikini from <a href=""/designers/m-designers/mayoral.html""><strong>Mayoral</strong></a>, a perfect summer holiday is definitely on the cards. <span class=""en-desc"">Girlish and glam with just the right amount of country chic, your little angel will stand out as a budding fashionista when on that beach. If you are interested in this item, similar bikinis include <a href=""/girls/products/swimwear/red-heart-ruffle-bikini.html""><strong>Kate Mack / Biscotti Red Heart Ruffle Bikini</strong></a> and <a href=""/girls/products/swimwear/flower-print-bikini-set.html""><strong>Mayoral Flower Print Bikini Set </strong></a><br /></span></p>",MAY-4130931-04,66,"2012-02-02 12:35:16","2012-02-02 12:35:16",19.0000,"Mayoral Girls Red Gingham Bikini"
92089,"MAY-4130931-04-8 years","Red Gingham Bikini-8 years","<p><a href=""/designers/m-designers/mayoral.html"">Mayoral</a> red gingham bikini top features a triangle halter strap with adjustable strap and clasp fastening at the reverse, alternate layered frill detailing with cherries print and a crocheted trim. The bottoms have the same gingham print with bow detailing at each hip, branding at the left hip and a cherries print and crocheted trim. Made from 90% polyamide and 10% elastane.</p>
<p>The red gingham check screams summer, and combined with this adorable bikini from <a href=""/designers/m-designers/mayoral.html""><strong>Mayoral</strong></a>, a perfect summer holiday is definitely on the cards. <span class=""en-desc"">Girlish and glam with just the right amount of country chic, your little angel will stand out as a budding fashionista when on that beach. If you are interested in this item, similar bikinis include <a href=""/girls/products/swimwear/red-heart-ruffle-bikini.html""><strong>Kate Mack / Biscotti Red Heart Ruffle Bikini</strong></a> and <a href=""/girls/products/swimwear/flower-print-bikini-set.html""><strong>Mayoral Flower Print Bikini Set </strong></a><br /></span></p>",MAY-4130931-04,66,"2012-02-02 12:35:22","2012-02-02 12:35:22",19.0000,"Mayoral Girls Red Gingham Bikini"
92090,"DIOR4121141-02-24/25 (UK 7/8)","Black branded bee socks-24/25 (UK 7/8)","<p><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a> black socks with ribbed trim, branded bee logo and 'Dior Made in France' on sole. Made from 70% cotton, 29% polyamide, 1% elastane. Machine wash at 30 degrees.</p>
<p>Wrap your little one's feet up warm and snug in these delicate <strong><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a></strong> socks. In these you can be certain your kid is really dressed in class from head-to-toe. If you like these, why not try the <a href=""/boys/products/basics/pack-of-two-white-boxers-with-coloured-waistband.html""><strong>D&amp;G Junior pack of two white boxers with coloured waistband</strong></a> or <a href=""/boys/products/basics/pack-of-three-green-and-blue-socks.html""><strong>Lacoste pack of three green and blue socks</strong></a>.</p>",DIOR4121141-02,876,"2012-02-02 12:35:46","2012-02-02 12:35:46",32.0000,"Dior boys Black branded bee socks"
92091,"DIOR4121141-02-25/26 (UK 8/8.5)","Black branded bee socks-25/26 (UK 8/8.5)","<p><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a> black socks with ribbed trim, branded bee logo and 'Dior Made in France' on sole. Made from 70% cotton, 29% polyamide, 1% elastane. Machine wash at 30 degrees.</p>
<p>Wrap your little one's feet up warm and snug in these delicate <strong><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a></strong> socks. In these you can be certain your kid is really dressed in class from head-to-toe. If you like these, why not try the <a href=""/boys/products/basics/pack-of-two-white-boxers-with-coloured-waistband.html""><strong>D&amp;G Junior pack of two white boxers with coloured waistband</strong></a> or <a href=""/boys/products/basics/pack-of-three-green-and-blue-socks.html""><strong>Lacoste pack of three green and blue socks</strong></a>.</p>",DIOR4121141-02,876,"2012-02-02 12:37:17","2012-02-02 12:37:17",32.0000,"Dior boys Black branded bee socks"
92092,"DIOR4121141-02-27/28 (UK 9/10)","Black branded bee socks-27/28 (UK 9/10)","<p><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a> black socks with ribbed trim, branded bee logo and 'Dior Made in France' on sole. Made from 70% cotton, 29% polyamide, 1% elastane. Machine wash at 30 degrees.</p>
<p>Wrap your little one's feet up warm and snug in these delicate <strong><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a></strong> socks. In these you can be certain your kid is really dressed in class from head-to-toe. If you like these, why not try the <a href=""/boys/products/basics/pack-of-two-white-boxers-with-coloured-waistband.html""><strong>D&amp;G Junior pack of two white boxers with coloured waistband</strong></a> or <a href=""/boys/products/basics/pack-of-three-green-and-blue-socks.html""><strong>Lacoste pack of three green and blue socks</strong></a>.</p>",DIOR4121141-02,876,"2012-02-02 12:37:43","2012-02-02 12:37:43",32.0000,"Dior boys Black branded bee socks"
92093,"MAY-4110516-04-3 months","Off-White Tee with Goose Print and Red Leggings-3 months","<p><a href=""/designers/m-designers/mayoral.html"">Mayoral</a> off-white tee and leggings set features a short sleeve t-shirt with a frill neckline, red trim and a goose print with bow detail and frill. Additionally this tee features a logo and popper fastenings at the reverse. This set also includes a pair of red leggings with white squares and an elasticated waist. Made from 90% cotton, 10% elastane. Machine wash at 30 degrees.</p>
<p>This super cute t-shirt and leggings set from <a href=""/designers/m-designers/mayoral.html""><strong>Mayoral</strong></a> would make a great addition to any little girl's wardrobe. The fabulous goose print with a bow and frill detail and the bold and vibrant red and off-white square print of the leggings make this a stand out combination of items which will ensure your little one is waddling with pride. To complete the look team with these <a href=""/babies/products/shoes-1/patent-white-mary-janes-with-corsage.html""><strong>Naturino patent white Mary-Janes with corsage </strong></a>and this <a href=""/babies/products/cardigans-sweaters/red-cropped-cardigan.html""><strong>Red cropped cardigan</strong></a> from the same designer.</p>",MAY-4110516-04,66,"2012-02-02 12:37:57","2012-02-02 12:37:57",26.0000,"Mayoral Baby Girls Off-White Tee with Goose Print and Red Leggings "
92094,"MAY-4131247-03-2 years","Chambray shorts with rope belt-2 years","<p><a href=""/girls/products/shoes-1/white-and-blue-thin-strap-sandals.html"">Mayoral</a> dark chambray soft shorts feature an adjustable waist, a button and zip fastening fly and two pockets. Additionally have brown stitching, gathering and come with a cream rope belt. Made from 100% lyocel, 30 degree wash.</p>
<p>Refresh your little girl's casual portfolio with these shorts from <a href=""/girls/products/shoes-1/white-and-blue-thin-strap-sandals.html""><strong>Mayoral</strong></a>. Balancing super soft chambray and a modern design, the piece will slot effortlessly into her weekend wardrobe. The classic design and subtle detailing promises to see her through summer in style. Complete the look with the <a href=""/designers/m-designers/mayoral/off-white-tee-with-bow-print.html""><strong>off white tee with bow print</strong></a> and the <a href=""/designers/m-designers/mayoral/navy-showerproof-trench-coat.html""><strong>navy showerproof raincoat</strong></a>.</p>",MAY-4131247-03,66,"2012-02-02 12:38:07","2012-02-02 12:38:07",26.0000,"Mayoral Girls chambray shorts with rope belt"
92095,"MAY-4110516-04-6 months","Off-White Tee with Goose Print and Red Leggings-6 months","<p><a href=""/designers/m-designers/mayoral.html"">Mayoral</a> off-white tee and leggings set features a short sleeve t-shirt with a frill neckline, red trim and a goose print with bow detail and frill. Additionally this tee features a logo and popper fastenings at the reverse. This set also includes a pair of red leggings with white squares and an elasticated waist. Made from 90% cotton, 10% elastane. Machine wash at 30 degrees.</p>
<p>This super cute t-shirt and leggings set from <a href=""/designers/m-designers/mayoral.html""><strong>Mayoral</strong></a> would make a great addition to any little girl's wardrobe. The fabulous goose print with a bow and frill detail and the bold and vibrant red and off-white square print of the leggings make this a stand out combination of items which will ensure your little one is waddling with pride. To complete the look team with these <a href=""/babies/products/shoes-1/patent-white-mary-janes-with-corsage.html""><strong>Naturino patent white Mary-Janes with corsage </strong></a>and this <a href=""/babies/products/cardigans-sweaters/red-cropped-cardigan.html""><strong>Red cropped cardigan</strong></a> from the same designer.</p>",MAY-4110516-04,66,"2012-02-02 12:38:38","2012-02-02 12:38:38",26.0000,"Mayoral Baby Girls Off-White Tee with Goose Print and Red Leggings "
92096,"DIOR4121141-02-29/30 (UK 11/12)","Black branded bee socks-29/30 (UK 11/12)","<p><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a> black socks with ribbed trim, branded bee logo and 'Dior Made in France' on sole. Made from 70% cotton, 29% polyamide, 1% elastane. Machine wash at 30 degrees.</p>
<p>Wrap your little one's feet up warm and snug in these delicate <strong><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a></strong> socks. In these you can be certain your kid is really dressed in class from head-to-toe. If you like these, why not try the <a href=""/boys/products/basics/pack-of-two-white-boxers-with-coloured-waistband.html""><strong>D&amp;G Junior pack of two white boxers with coloured waistband</strong></a> or <a href=""/boys/products/basics/pack-of-three-green-and-blue-socks.html""><strong>Lacoste pack of three green and blue socks</strong></a>.</p>",DIOR4121141-02,876,"2012-02-02 12:38:53","2012-02-02 12:38:53",32.0000,"Dior boys Black branded bee socks"
92097,"MAY-4131247-03-3 years","Chambray shorts with rope belt-3 years","<p><a href=""/girls/products/shoes-1/white-and-blue-thin-strap-sandals.html"">Mayoral</a> dark chambray soft shorts feature an adjustable waist, a button and zip fastening fly and two pockets. Additionally have brown stitching, gathering and come with a cream rope belt. Made from 100% lyocel, 30 degree wash.</p>
<p>Refresh your little girl's casual portfolio with these shorts from <a href=""/girls/products/shoes-1/white-and-blue-thin-strap-sandals.html""><strong>Mayoral</strong></a>. Balancing super soft chambray and a modern design, the piece will slot effortlessly into her weekend wardrobe. The classic design and subtle detailing promises to see her through summer in style. Complete the look with the <a href=""/designers/m-designers/mayoral/off-white-tee-with-bow-print.html""><strong>off white tee with bow print</strong></a> and the <a href=""/designers/m-designers/mayoral/navy-showerproof-trench-coat.html""><strong>navy showerproof raincoat</strong></a>.</p>",MAY-4131247-03,66,"2012-02-02 12:38:57","2012-02-02 12:38:57",26.0000,"Mayoral Girls chambray shorts with rope belt"
92098,"DIOR4121141-02-31/32 (UK 12,5/13)","Black branded bee socks-31/32 (UK 12,5/13)","<p><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a> black socks with ribbed trim, branded bee logo and 'Dior Made in France' on sole. Made from 70% cotton, 29% polyamide, 1% elastane. Machine wash at 30 degrees.</p>
<p>Wrap your little one's feet up warm and snug in these delicate <strong><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a></strong> socks. In these you can be certain your kid is really dressed in class from head-to-toe. If you like these, why not try the <a href=""/boys/products/basics/pack-of-two-white-boxers-with-coloured-waistband.html""><strong>D&amp;G Junior pack of two white boxers with coloured waistband</strong></a> or <a href=""/boys/products/basics/pack-of-three-green-and-blue-socks.html""><strong>Lacoste pack of three green and blue socks</strong></a>.</p>",DIOR4121141-02,876,"2012-02-02 12:39:01","2012-02-02 12:39:01",32.0000,"Dior boys Black branded bee socks"
92099,"MAY-4131247-03-4 years","Chambray shorts with rope belt-4 years","<p><a href=""/girls/products/shoes-1/white-and-blue-thin-strap-sandals.html"">Mayoral</a> dark chambray soft shorts feature an adjustable waist, a button and zip fastening fly and two pockets. Additionally have brown stitching, gathering and come with a cream rope belt. Made from 100% lyocel, 30 degree wash.</p>
<p>Refresh your little girl's casual portfolio with these shorts from <a href=""/girls/products/shoes-1/white-and-blue-thin-strap-sandals.html""><strong>Mayoral</strong></a>. Balancing super soft chambray and a modern design, the piece will slot effortlessly into her weekend wardrobe. The classic design and subtle detailing promises to see her through summer in style. Complete the look with the <a href=""/designers/m-designers/mayoral/off-white-tee-with-bow-print.html""><strong>off white tee with bow print</strong></a> and the <a href=""/designers/m-designers/mayoral/navy-showerproof-trench-coat.html""><strong>navy showerproof raincoat</strong></a>.</p>",MAY-4131247-03,66,"2012-02-02 12:39:06","2012-02-02 12:39:06",26.0000,"Mayoral Girls chambray shorts with rope belt"
92100,"DIOR4121141-02-33/34 (UK 1/2)","Black branded bee socks-33/34 (UK 1/2)","<p><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a> black socks with ribbed trim, branded bee logo and 'Dior Made in France' on sole. Made from 70% cotton, 29% polyamide, 1% elastane. Machine wash at 30 degrees.</p>
<p>Wrap your little one's feet up warm and snug in these delicate <strong><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a></strong> socks. In these you can be certain your kid is really dressed in class from head-to-toe. If you like these, why not try the <a href=""/boys/products/basics/pack-of-two-white-boxers-with-coloured-waistband.html""><strong>D&amp;G Junior pack of two white boxers with coloured waistband</strong></a> or <a href=""/boys/products/basics/pack-of-three-green-and-blue-socks.html""><strong>Lacoste pack of three green and blue socks</strong></a>.</p>",DIOR4121141-02,876,"2012-02-02 12:39:13","2012-02-02 12:39:13",32.0000,"Dior boys Black branded bee socks"
92101,"MAY-4131247-03-5 years","Chambray shorts with rope belt-5 years","<p><a href=""/girls/products/shoes-1/white-and-blue-thin-strap-sandals.html"">Mayoral</a> dark chambray soft shorts feature an adjustable waist, a button and zip fastening fly and two pockets. Additionally have brown stitching, gathering and come with a cream rope belt. Made from 100% lyocel, 30 degree wash.</p>
<p>Refresh your little girl's casual portfolio with these shorts from <a href=""/girls/products/shoes-1/white-and-blue-thin-strap-sandals.html""><strong>Mayoral</strong></a>. Balancing super soft chambray and a modern design, the piece will slot effortlessly into her weekend wardrobe. The classic design and subtle detailing promises to see her through summer in style. Complete the look with the <a href=""/designers/m-designers/mayoral/off-white-tee-with-bow-print.html""><strong>off white tee with bow print</strong></a> and the <a href=""/designers/m-designers/mayoral/navy-showerproof-trench-coat.html""><strong>navy showerproof raincoat</strong></a>.</p>",MAY-4131247-03,66,"2012-02-02 12:39:16","2012-02-02 12:39:16",26.0000,"Mayoral Girls chambray shorts with rope belt"
92102,"DIOR4121141-02-35/36 (UK 2,5/3)","Black branded bee socks-35/36 (UK 2,5/3)","<p><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a> black socks with ribbed trim, branded bee logo and 'Dior Made in France' on sole. Made from 70% cotton, 29% polyamide, 1% elastane. Machine wash at 30 degrees.</p>
<p>Wrap your little one's feet up warm and snug in these delicate <strong><a href=""/designers/d-designers/baby-dior-kids.html"">Dior</a></strong> socks. In these you can be certain your kid is really dressed in class from head-to-toe. If you like these, why not try the <a href=""/boys/products/basics/pack-of-two-white-boxers-with-coloured-waistband.html""><strong>D&amp;G Junior pack of two white boxers with coloured waistband</strong></a> or <a href=""/boys/products/basics/pack-of-three-green-and-blue-socks.html""><strong>Lacoste pack of three green and blue socks</strong></a>.</p>",DIOR4121141-02,876,"2012-02-02 12:39:22","2012-02-02 12:39:22",32.0000,"Dior boys Black branded bee socks"
